# Hexadecapole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib2 (Mpc/h)^3          7:IbG2 (Mpc/h)^3         8:Ib1b2 (Mpc/h)^3        9:Ib1bG2 (Mpc/h)^3      10:Ib2b2 (Mpc/h)^3       11:Ib2bG2 (Mpc/h)^3      12:IbG2bG2 (Mpc/h)^3     13:Ptree_vv (Mpc/h)^3 
       6.768597132253e-03      -5.804364278679e+00      -3.197163385125e+00       5.078465836914e-02      -6.366730076191e-02       6.635086964679e-02      -1.228688032409e-01       7.876861191469e-05       7.837403446627e-04      -1.172744977264e-07      -1.920227576851e-06       2.151930103912e-06       1.389692997540e+03 
       6.895319053508e-03      -6.082887059490e+00      -3.350271652723e+00       5.446376089278e-02      -6.679943261025e-02       7.091024252048e-02      -1.314476137850e-01       8.311232267999e-05       8.302687169888e-04      -1.280910776138e-07      -2.039209955612e-06       2.249848616577e-06       1.404959256111e+03 
       7.022147095415e-03      -6.368559773810e+00      -3.507266200769e+00       5.833210403590e-02      -7.001766737653e-02       7.568498090054e-02      -1.404397935925e-01       8.757501582406e-05       8.783933887889e-04      -1.394769511795e-07      -2.180394787827e-06       2.347197835564e-06       1.419932563757e+03 
       7.149076388277e-03      -6.661331297359e+00      -3.668113757464e+00       6.239523613469e-02      -7.332177808799e-02       8.068038434183e-02      -1.498556690815e-01       9.213562748079e-05       9.281359932226e-04      -1.394769511795e-07      -2.310763040154e-06       2.445116348228e-06       1.434607846618e+03 
       7.276102396759e-03      -6.961169813453e+00      -3.832791812936e+00       6.665868446146e-02      -7.671174284378e-02       8.590154460700e-02      -1.597052729145e-01       9.679358835651e-05       9.794851444164e-04      -1.502935310669e-07      -2.462764452255e-06       2.543034860893e-06       1.448986452340e+03 
       7.403220893776e-03      -7.268054493912e+00      -4.001283970957e+00       7.112800816900e-02      -8.018765657863e-02       9.135345724809e-02      -1.699985404047e-01       1.015500370386e-04       1.032441980958e-03      -1.611101109543e-07      -2.614765864357e-06       2.651200659767e-06       1.463073462179e+03 
       7.530427936763e-03      -7.581964183784e+00      -4.173573692976e+00       7.580876697936e-02      -8.374961131274e-02       9.704108479808e-02      -1.807453641684e-01       1.063924490660e-04       1.087005364259e-03      -1.719266908417e-07      -2.766767276459e-06       2.749119172432e-06       1.476874076799e+03 
       7.657719846094e-03      -7.902873559747e+00      -4.349641868375e+00       8.070653143118e-02      -8.739765353232e-02       1.029694102845e-01      -1.919555713531e-01       1.113333488999e-04       1.143165047034e-03      -1.827432707291e-07      -2.929585268448e-06       2.847037685097e-06       1.490392987137e+03 
       7.785093185431e-03      -8.230752672399e+00      -4.529466615781e+00       8.582687149381e-02      -9.113177930297e-02       1.091434400761e-01      -2.036389116822e-01       1.163391482130e-04       1.200921029284e-03      -1.935598506165e-07      -3.103789134003e-06       2.955203483971e-06       1.503634295795e+03 
       7.912544743812e-03      -8.565571114627e+00      -4.713025783977e+00       9.117533607274e-02      -9.495197979765e-02       1.155681691555e-01      -2.158051047068e-01       1.214206635854e-04       1.260261925133e-03      -2.043764305038e-07      -3.277423705879e-06       3.053121996635e-06       1.516602142817e+03 
       8.040071519298e-03      -8.907293400647e+00      -4.900294202214e+00       9.675750595388e-02      -9.885819125802e-02       1.222485486697e-01      -2.284638130485e-01       1.265784643106e-04       1.321178056591e-03      -2.151930103912e-07      -3.461874857643e-06       3.161857089188e-06       1.529300194888e+03 
       8.167670704038e-03      -9.255865864853e+00      -5.091235885436e+00       1.025789306120e-01      -1.028501507552e-01       1.291893134345e-01      -2.416243657228e-01       1.317903479353e-04       1.383657468489e-03      -2.260095902786e-07      -3.646326009407e-06       3.259206308174e-06       1.541730161439e+03 
       8.295339670612e-03      -9.611230369265e+00      -5.285812252612e+00       1.086451583834e-01      -1.069275468378e-01       1.363951424744e-01      -2.552959801636e-01       1.370460671732e-04       1.447689344247e-03      -2.368261701660e-07      -3.842163034737e-06       3.367941400726e-06       1.553893330605e+03 
       8.423075959523e-03      -9.973328570391e+00      -5.483984539397e+00       1.149617376041e-01      -1.110900661229e-01       1.438707489719e-01      -2.694879079625e-01       1.423558693106e-04       1.513263436580e-03      -2.476427500534e-07      -4.048247346275e-06       3.465859913391e-06       1.565791056615e+03 
       8.550877267735e-03      -1.034210419640e+01      -5.685715032930e+00       1.215342063630e-01      -1.153374143044e-01       1.516207476215e-01      -2.842092384623e-01       1.476981211876e-04       1.580346726455e-03      -2.584593299408e-07      -4.254331657814e-06       3.563209132378e-06       1.577425608708e+03 
       8.678741438163e-03      -1.071750376841e+01      -5.890967400890e+00       1.283680480970e-01      -1.196693232050e-01       1.596497212374e-01      -2.994688207640e-01       1.530728228043e-04       1.648939213870e-03      -2.692759098282e-07      -4.471801842918e-06       3.661127645042e-06       1.588800448985e+03 
       8.806666450016e-03      -1.109947381664e+01      -6.099705310384e+00       1.354687786924e-01      -1.240855248635e-01       1.679621968428e-01      -3.152754823354e-01       1.584589102945e-04       1.719008449087e-03      -2.806617833939e-07      -4.688702734344e-06       3.759046157707e-06       1.599919159611e+03 
       8.934650409929e-03      -1.148796030831e+01      -6.311892069866e+00       1.428418707694e-01      -1.285857449214e-01       1.765627350494e-01      -3.316380625993e-01       1.638552450710e-04       1.790543615525e-03      -3.022949431686e-07      -4.916989499336e-06       3.856395376694e-06       1.610785325935e+03 
       9.062691543801e-03      -1.188290158549e+01      -6.527486341213e+00       1.504927867008e-01      -1.331696221993e-01       1.854557234036e-01      -3.485650742043e-01       1.692521491411e-04       1.863512263446e-03      -3.131115230560e-07      -5.156092844215e-06       3.954313889359e-06       1.621401943103e+03 
       9.190788189276e-03      -1.228422951112e+01      -6.746442821743e+00       1.584269330686e-01      -1.378367211581e-01       1.946453963117e-01      -3.660647696314e-01       1.746376673377e-04       1.937903006974e-03      -3.239281029434e-07      -5.394626895416e-06       4.052232402023e-06       1.631771504004e+03 
       9.318938788829e-03      -1.269187557584e+01      -6.968716004396e+00       1.666497181629e-01      -1.425866024118e-01       2.041359989968e-01      -3.841453791593e-01       1.800021216681e-04       2.013683965665e-03      -3.455612627182e-07      -5.655363400070e-06       4.138765041122e-06       1.641896513224e+03 
       9.447141883372e-03      -1.310577102320e+01      -7.194260205632e+00       1.751665383183e-01      -1.474188241678e-01       2.139317561872e-01      -4.028151564079e-01       1.853335569653e-04       2.090822120485e-03      -3.563778426056e-07      -5.905283324837e-06       4.236683553787e-06       1.651779509413e+03 
       9.575396106365e-03      -1.352584546516e+01      -7.423028582829e+00       1.839827574200e-01      -1.523329207399e-01       2.240368043708e-01      -4.220820265143e-01       1.906325425227e-04       2.169285021695e-03      -3.671944224930e-07      -6.176267115700e-06       4.323785486565e-06       1.661423212561e+03 
       9.703700178372e-03      -1.395202685533e+01      -7.654973141112e+00       1.931036425730e-01      -1.573284031996e-01       2.344551069702e-01      -4.419536459093e-01       1.958660593072e-04       2.249061852714e-03      -3.888275822678e-07      -6.447820200241e-06       4.399501545776e-06       1.670830518808e+03 
       9.832052902031e-03      -1.438424298279e+01      -7.890045765490e+00       2.025344808078e-01      -1.624047805949e-01       2.451906496103e-01      -4.624376476825e-01       2.010346766123e-04       2.330109347223e-03      -3.996441621552e-07      -6.730189864670e-06       4.486603478554e-06       1.680004353509e+03 
       9.960453157397e-03      -1.482242148406e+01      -8.128198244756e+00       2.122805494766e-01      -1.675615606097e-01       2.562474270251e-01      -4.835416973733e-01       2.061378251445e-04       2.412394486188e-03      -4.212773219299e-07      -7.012559529099e-06       4.562319537766e-06       1.688947661503e+03 
       1.008889989764e-02      -1.526648525228e+01      -8.369379445523e+00       2.223470718491e-01      -1.727981953654e-01       2.676293274901e-01      -5.052732225562e-01       2.111436244576e-04       2.495895636450e-03      -4.434797753830e-07      -7.305745773415e-06       4.649421470543e-06       1.697663096637e+03 
       1.021739214505e-02      -1.571634762389e+01      -8.613532317732e+00       2.327391949094e-01      -1.781140236341e-01       2.793399882229e-01      -5.276391617828e-01       2.160520745518e-04       2.580558715110e-03      -4.542963552704e-07      -7.609748597618e-06       4.714320949867e-06       1.706152691009e+03 
       1.034592898734e-02      -1.617192063276e+01      -8.860599017161e+00       2.434620109894e-01      -1.835083692941e-01       2.913830356241e-01      -5.506464433569e-01       2.208404036798e-04       2.666361519714e-03      -4.759295150452e-07      -7.924568001709e-06       4.790606302757e-06       1.714418413961e+03 
       1.047450957423e-02      -1.663311619322e+01      -9.110521625578e+00       2.545206346235e-01      -1.889805552326e-01       3.037620972330e-01      -5.743019716724e-01       2.255097504291e-04       2.753251105949e-03      -4.867460949326e-07      -8.239387405800e-06       4.855505782082e-06       1.722462249769e+03 
       1.060313311425e-02      -1.709984634996e+01      -9.363242233861e+00       2.659201797769e-01      -1.945299049613e-01       3.164807988811e-01      -5.986126323363e-01       2.300265264726e-04       2.841214949355e-03      -5.083792547073e-07      -8.565592683456e-06       4.920974555084e-06       1.730286248379e+03 
       1.073179887180e-02      -1.757202543966e+01      -9.618704095386e+00       2.776656311849e-01      -2.001557566406e-01       3.295425398210e-01      -6.235848316104e-01       2.343918703977e-04       2.930188719747e-03      -5.300124144821e-07      -8.902045247322e-06       4.975057454521e-06       1.737892997373e+03 
       1.086050616441e-02      -1.804956915505e+01      -9.876851039653e+00       2.897618523235e-01      -2.058574567247e-01       3.429505775509e-01      -6.492247042033e-01       2.385938270371e-04       3.020139967384e-03      -5.516455742569e-07      -9.238497811188e-06       5.039956933846e-06       1.745285402927e+03 
       1.098925436019e-02      -1.853239308069e+01      -1.013762689446e+01       3.022137630287e-01      -2.116343511673e-01       3.567082020192e-01      -6.755383745764e-01       2.426113325247e-04       3.111024856654e-03      -5.738480277100e-07      -9.585766954941e-06       5.083792547073e-06       1.752466388463e+03 
       1.111804287546e-02      -1.902041273625e+01      -1.040097539194e+01       3.150262706119e-01      -2.174857853786e-01       3.708186929267e-01      -7.025320207047e-01       2.464227537008e-04       3.202800121236e-03      -5.846646075974e-07      -9.944421972260e-06       5.137875446510e-06       1.759438890145e+03 
       1.124687117257e-02      -1.951354280510e+01      -1.066683973141e+01       3.282042402570e-01      -2.234110935110e-01       3.852852850001e-01      -7.302116691311e-01       2.500275212717e-04       3.295433311392e-03      -6.062977673721e-07      -1.031332427579e-05       5.181141766060e-06       1.766205792492e+03 
       1.137573875782e-02      -2.001169413812e+01      -1.093516064654e+01       3.417523515579e-01      -2.294095549926e-01       4.001109220569e-01      -7.585827605953e-01       2.534045713713e-04       3.388858958347e-03      -6.279309271469e-07      -1.068279587299e-05       5.214160799400e-06       1.772769670381e+03 
       1.150464517960e-02      -2.051477629334e+01      -1.120587803586e+01       3.556752738615e-01      -2.354804317201e-01       4.152984807382e-01      -7.876505826969e-01       2.565430874197e-04       3.483055998237e-03      -6.495640869217e-07      -1.106251475641e-05       5.246610539063e-06       1.779133008105e+03 
       1.163359002661e-02      -2.102269876445e+01      -1.147893175462e+01       3.699776212929e-01      -2.416229851307e-01       4.308508280069e-01      -8.174204230357e-01       2.594094810899e-04       3.577947576415e-03      -6.711972466965e-07      -1.145361951339e-05       5.279060278725e-06       1.785298299481e+03 
       1.176257292618e-02      -2.153537098991e+01      -1.175426159150e+01       3.846640643375e-01      -2.478364762619e-01       4.467708524592e-01      -8.478975487167e-01       2.620157075490e-04       3.673512629013e-03      -7.036469863586e-07      -1.184472427037e-05       5.300693438499e-06       1.791268047374e+03 
       1.189159354280e-02      -2.205269953156e+01      -1.203180557771e+01       3.997392273679e-01      -2.541201325614e-01       4.630613658364e-01      -8.790871824402e-01       2.643173618903e-04       3.769685117967e-03      -7.258494398117e-07      -1.224664560724e-05       5.311510018387e-06       1.797044605494e+03 
       1.202065157666e-02      -2.257457433867e+01      -1.231149138566e+01       4.152075087470e-01      -2.604729837251e-01       4.797249310988e-01      -9.109938740013e-01       2.663263992810e-04       3.866422915543e-03      -7.474825995865e-07      -1.265881423032e-05       5.333143178162e-06       1.802629398212e+03 
       1.214974676232e-02      -2.310087919050e+01      -1.259324288539e+01       4.310732516163e-01      -2.668939862115e-01       4.967639700217e-01      -9.436220098076e-01       2.679984148141e-04       3.963681616835e-03      -7.691157593613e-07      -1.308236872696e-05       5.333143178162e-06       1.808023511223e+03 
       1.227887886751e-02      -2.363149773936e+01      -1.287698383028e+01       4.473407888700e-01      -2.733820956317e-01       5.141809465080e-01      -9.769759557726e-01       2.693339777834e-04       4.061396891656e-03      -7.907489191360e-07      -1.350592322360e-05       5.333143178162e-06       1.813228034739e+03 
       1.240804769196e-02      -2.416631354819e+01      -1.316263791674e+01       4.640144852827e-01      -2.799362669058e-01       5.319783159215e-01      -1.011060076101e+00       2.703114550290e-04       4.159524335101e-03      -8.123820789108e-07      -1.394029430013e-05       5.333143178162e-06       1.818244063679e+03 
       1.253725306635e-02      -2.470521111527e+01      -1.345012937578e+01       4.810986839959e-01      -2.865554649541e-01       5.501585091461e-01      -1.045878746955e+00       2.709194606774e-04       4.257999047690e-03      -8.448318185730e-07      -1.438548195655e-05       5.322326598274e-06       1.823072765198e+03 
       1.266649485135e-02      -2.524809557976e+01      -1.373939482508e+01       4.985975545164e-01      -2.932388696909e-01       5.687237424421e-01      -1.081435823589e+00       2.711255449889e-04       4.356799965556e-03      -8.664649783478e-07      -1.483066961297e-05       5.300693438499e-06       1.827716683124e+03 
       1.279577293663e-02      -2.579489135427e+01      -1.403038239515e+01       5.165150614055e-01      -2.999858612933e-01       5.876760020752e-01      -1.117734736568e+00       2.709302772573e-04       4.455839417473e-03      -8.994840116882e-07      -1.528667384927e-05       5.279060278725e-06       1.832179643710e+03 
       1.292508724011e-02      -2.634552354820e+01      -1.432304063837e+01       5.348552102135e-01      -3.067958277250e-01       6.070172970828e-01      -1.154778874328e+00       2.703006384491e-04       4.555074706416e-03      -9.211171714630e-07      -1.575349466547e-05       5.257427118950e-06       1.836465529909e+03 
       1.305443770708e-02      -2.689991725789e+01      -1.461731808488e+01       5.536219859962e-01      -3.136681571632e-01       6.267496040525e-01      -1.192571657186e+00       2.692252426908e-04       4.654461427477e-03      -9.427503312378e-07      -1.623113206155e-05       5.214160799400e-06       1.840578232698e+03 
