# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       5.461099853497e-01       1.115714865747e+01       3.138409640626e+02       3.839831611181e+02      -2.246669447670e+01       1.819435411999e+02       1.342073234765e+02      -2.748777211024e+02      -2.019932069798e+02      -1.860008447931e+02       7.285421442578e-01      -3.628386216378e-01      -2.637292940451e-01       5.098021724839e+01       1.498163692952e+02 
       5.493370669509e-01       1.151716376691e+01       3.133652569723e+02       3.824728408894e+02      -2.244676953587e+01       1.810481583093e+02       1.336982869825e+02      -2.734768560863e+02      -2.010865474716e+02      -1.846825481260e+02       7.256030961898e-01      -3.620260107029e-01      -2.633007018687e-01       5.033832035351e+01       1.479300450680e+02 
       5.525641486792e-01       1.186960975996e+01       3.128793921064e+02       3.809675354492e+02      -2.242673405894e+01       1.801582030913e+02       1.331902826999e+02      -2.720849743657e+02      -2.001841033321e+02      -1.833779129284e+02       7.226742658048e-01      -3.612051797365e-01      -2.628630101022e-01       4.970766244190e+01       1.460767565550e+02 
       5.557912305321e-01       1.221404372783e+01       3.123820180238e+02       3.794665466703e+02      -2.240660829838e+01       1.792736581342e+02       1.326833533030e+02      -2.707020384399e+02      -1.992858868613e+02      -1.820868909148e+02       7.197558597563e-01      -3.603764219249e-01      -2.624164578488e-01       4.908802509778e+01       1.442558573831e+02 
       5.590183125076e-01       1.255002278395e+01       3.118717832958e+02       3.779691764154e+02      -2.238641250663e+01       1.783945060472e+02       1.321775415001e+02      -2.693280107795e+02      -1.983919103595e+02      -1.808094337889e+02       7.168480733121e-01      -3.595400634734e-01      -2.619612836427e-01       4.847918989284e+01       1.424667011829e+02 
       5.622453946035e-01       1.287710401956e+01       3.113473364711e+02       3.764747265596e+02      -2.236616693615e+01       1.775207294519e+02       1.316728899764e+02      -2.679628538845e+02      -1.975021861467e+02      -1.795454932753e+02       7.139510909233e-01      -3.586964192015e-01      -2.614977379730e-01       4.788093841244e+01       1.407086415541e+02 
       5.654724768178e-01       1.319485413612e+01       3.108073536305e+02       3.749825118391e+02      -2.234589156487e+01       1.766523109144e+02       1.311694413635e+02      -2.666065302134e+02      -1.966167265459e+02      -1.782950191452e+02       7.110651078577e-01      -3.578458033591e-01      -2.610260593739e-01       4.729305228293e+01       1.389810323806e+02 
       5.686995591484e-01       1.350319431948e+01       3.102515271202e+02       3.734923229501e+02      -2.232559623142e+01       1.757892325896e+02       1.306672364141e+02      -2.652590020078e+02      -1.957355457449e+02      -1.770578897827e+02       7.081902550528e-01      -3.569885210878e-01      -2.605465085817e-01       4.671531533666e+01       1.372832365848e+02 
       5.719266415934e-01       1.380249576449e+01       3.096808393561e+02       3.720045546842e+02      -2.230527790379e+01       1.749314760113e+02       1.301663134264e+02      -2.639202311723e+02      -1.948586601492e+02      -1.758338929534e+02       7.053266082246e-01      -3.561248644352e-01      -2.600593890302e-01       4.614751416537e+01       1.356146286233e+02 
       5.751537241508e-01       1.409315866638e+01       3.090963559678e+02       3.705196408301e+02      -2.228493271935e+01       1.740790226939e+02       1.296667105698e+02      -2.625901795676e+02      -1.939860863468e+02      -1.746228105807e+02       7.024742322727e-01      -3.552551271568e-01      -2.595649836581e-01       4.558943555433e+01       1.339745836810e+02 
       5.783808068188e-01       1.437558326765e+01       3.084991426075e+02       3.690380151644e+02      -2.226455681550e+01       1.732318541399e+02       1.291684659899e+02      -2.612688091102e+02      -1.931178409276e+02      -1.734244245900e+02       6.996332029131e-01      -3.543796024388e-01      -2.590635964683e-01       4.504086625809e+01       1.323624769244e+02 
       5.816078895955e-01       1.465016978573e+01       3.078902649378e+02       3.675601114849e+02      -2.224414632963e+01       1.723899518730e+02       1.286716178663e+02      -2.599560816501e+02      -1.922539404476e+02      -1.722385168837e+02       6.968035753672e-01      -3.534985942842e-01      -2.585555206471e-01       4.450159306307e+01       1.307776835333e+02 
       5.848349724791e-01       1.491731841929e+01       3.072707885968e+02       3.660863635668e+02      -2.222369739911e+01       1.715532973866e+02       1.281762043458e+02      -2.586519590930e+02      -1.913944015064e+02      -1.710648693983e+02       6.939854145347e-01      -3.526123736766e-01      -2.580410379949e-01       4.397140274489e+01       1.292195787214e+02 
       5.880620554678e-01       1.517742940910e+01       3.066417792355e+02       3.646172052061e+02      -2.220320616134e+01       1.707218722036e+02       1.276822635959e+02      -2.573564033116e+02      -1.905392406829e+02      -1.699032640273e+02       6.911787847456e-01      -3.517212565741e-01      -2.575204639003e-01       4.345008207060e+01       1.276875376395e+02 
       5.912891385599e-01       1.543090296406e+01       3.060043025019e+02       3.631530701869e+02      -2.218266875369e+01       1.698956578276e+02       1.271898337634e+02      -2.560693761785e+02      -1.896884745436e+02      -1.687534827186e+02       6.883837736711e-01      -3.508255242078e-01      -2.569940693472e-01       4.293741781581e+01       1.261809354838e+02 
       5.945162217538e-01       1.567813931471e+01       3.053594240549e+02       3.616943922923e+02      -2.216208131354e+01       1.690746357721e+02       1.266989530166e+02      -2.547908395995e+02      -1.888421196669e+02      -1.676153073667e+02       6.856004137611e-01      -3.499254703331e-01      -2.564621811100e-01       4.243319675728e+01       1.246991474408e+02 
       5.977433050477e-01       1.591953836652e+01       3.047082086411e+02       3.602416048719e+02      -2.214143998462e+01       1.682587875293e+02       1.262096594907e+02      -2.535207554365e+02      -1.880001926209e+02      -1.664885199754e+02       6.828288029341e-01      -3.490213875671e-01      -2.559250587868e-01       4.193720573721e+01       1.232415488632e+02 
       6.009703884401e-01       1.615540646780e+01       3.040514457599e+02       3.587950062534e+02      -2.212074283475e+01       1.674480920615e+02       1.257219857186e+02      -2.522590817957e+02      -1.871627030655e+02      -1.653729269911e+02       6.800689838869e-01      -3.481135486014e-01      -2.553829847471e-01       4.144924929830e+01       1.218075665525e+02 
       6.041974719294e-01       1.638582516532e+01       3.033892637420e+02       3.573545704193e+02      -2.209999255406e+01       1.666425221946e+02       1.252359507022e+02      -2.510057677897e+02      -1.863296441235e+02      -1.642683935874e+02       6.773209896388e-01      -3.472021475651e-01      -2.548361445808e-01       4.096917460170e+01       1.203967509536e+02 
       6.074245555139e-01       1.661084298339e+01       3.027216936270e+02       3.559202236571e+02      -2.207919251255e+01       1.658420498869e+02       1.247515714571e+02      -2.497607611857e+02      -1.855010064739e+02      -1.631747935491e+02       6.745848640253e-01      -3.462873694788e-01      -2.542846891507e-01       4.049683508561e+01       1.190086707091e+02 
       6.106516391923e-01       1.683050840420e+01       3.020487664990e+02       3.544918922637e+02      -2.205834608020e+01       1.650466470534e+02       1.242688650405e+02      -2.485240097738e+02      -1.846767807859e+02      -1.620920006830e+02       6.718606281103e-01      -3.453694209959e-01      -2.537288142937e-01       4.003208416715e+01       1.176428944220e+02 
       6.138787229631e-01       1.704486993157e+01       3.013705134184e+02       3.530695025150e+02      -2.203745662699e+01       1.642562856405e+02       1.237878484476e+02      -2.472954613106e+02      -1.838569577500e+02      -1.610198887860e+02       6.691483365459e-01      -3.444484751818e-01      -2.531686828278e-01       3.957477525263e+01       1.162989907163e+02 
       6.171058068246e-01       1.725397607957e+01       3.006869654479e+02       3.516529807102e+02      -2.201652752292e+01       1.634709375860e+02       1.233085387354e+02      -2.460750635855e+02      -1.830415280547e+02      -1.599583316753e+02       6.664480001487e-01      -3.435247284429e-01      -2.526044581405e-01       3.912476179105e+01       1.149765282404e+02 
       6.203328907757e-01       1.745787534178e+01       2.999981536599e+02       3.502422531132e+02      -2.199556213798e+01       1.626905748141e+02       1.228309529082e+02      -2.448627643766e+02      -1.822304823597e+02      -1.589072031377e+02       6.637596621852e-01      -3.425983754775e-01      -2.520363241134e-01       3.868189717847e+01       1.136750756000e+02 
       6.235599748148e-01       1.765661621062e+01       2.993041091048e+02       3.488372460240e+02      -2.197456384215e+01       1.619151692835e+02       1.223551079924e+02      -2.436585114531e+02      -1.814238113758e+02      -1.578663769803e+02       6.610833664908e-01      -3.416696007367e-01      -2.514644441339e-01       3.824603485309e+01       1.123942014226e+02 
       6.267870589406e-01       1.785024719050e+01       2.986048628662e+02       3.474378857297e+02      -2.195353600543e+01       1.611446929100e+02       1.218810210351e+02      -2.424622525929e+02      -1.806215057500e+02      -1.568357270009e+02       6.584191341294e-01      -3.407385898104e-01      -2.508889912674e-01       3.781702824399e+01       1.111334743385e+02 
       6.300141431517e-01       1.803881679491e+01       2.979004459955e+02       3.460440985176e+02      -2.193248199781e+01       1.603791176506e+02       1.214087090409e+02      -2.412739355765e+02      -1.798235561949e+02      -1.558151269974e+02       6.557670095060e-01      -3.398055476443e-01      -2.503101402868e-01       3.739473075746e+01       1.098924629572e+02 
       6.662947331891e-01       1.984173365443e+01       2.896908243676e+02       3.307683273670e+02      -2.169439112751e+01       1.521005418596e+02       1.162242329833e+02      -2.284449541701e+02      -1.711485487045e+02      -1.449947095542e+02       6.267853500026e-01      -3.292211786632e-01      -2.436113560772e-01       3.307029085700e+01       9.718410880867e+01 
       7.097375301825e-01       2.139633417163e+01       2.795229869579e+02       3.135123140825e+02      -2.140671861969e+01       1.429385519951e+02       1.103280867457e+02      -2.142913645500e+02      -1.614533388991e+02      -1.334509787443e+02       5.940824790300e-01      -3.164885259042e-01      -2.352911722354e-01       2.875930502337e+01       8.451529942093e+01 
       7.641805761087e-01       2.259342185168e+01       2.665038338227e+02       2.933689902284e+02      -2.104787122329e+01       1.325072802521e+02       1.034222375524e+02      -1.982331157788e+02      -1.502997320214e+02      -1.208319409300e+02       5.560755216286e-01      -3.007539568378e-01      -2.247066182339e-01       2.439149045936e+01       7.167950453309e+01 
       8.370107199388e-01       2.327025288384e+01       2.492401840767e+02       2.689043011338e+02      -2.057649932976e+01       1.201700055951e+02       9.500901502398e+01      -1.793161144548e+02      -1.369657116819e+02      -1.065724547464e+02       5.100920254056e-01      -2.805637345129e-01      -2.107813094512e-01       1.987622793605e+01       5.841040754968e+01 
       9.435785033119e-01       2.309114584327e+01       2.252920453654e+02       2.377332987597e+02      -1.991240312151e+01       1.049082980944e+02       8.424985813327e+01      -1.560282537262e+02      -1.202676127963e+02      -8.985728158880e+01       4.517082722007e-01      -2.533302671604e-01      -1.915298188135e-01       1.513535058265e+01       4.447831223817e+01 
       1.114247901652e+00       2.136274412421e+01       1.913587834248e+02       1.972397577143e+02      -1.892722765197e+01       8.578936166301e+01       7.025335628017e+01      -1.270326582039e+02      -9.905668621545e+01      -7.025809013700e+01       3.762614632806e-01      -2.158884128665e-01      -1.644317869964e-01       1.031689067866e+01       3.031824439697e+01 
       1.380604337913e+00       1.764360819962e+01       1.490372192292e+02       1.507092802591e+02      -1.758111703903e+01       6.485087913519e+01       5.428793326388e+01      -9.551281452112e+01      -7.547795975420e+01      -5.039459279173e+01       2.906529591787e-01      -1.707867286409e-01      -1.310826208212e-01       6.242131189154e+00       1.834371984605e+01 
