# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
 2413       1.287377548300e-11       2.960796849412e-13      -6.143113204979e-13       0.000000000000e+00       1.360846721374e-16       1.503820453768e-17       3.257749293270e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2414       1.284195562958e-11       2.948456033292e-13      -6.043735451702e-13       0.000000000000e+00       1.357892175586e-16       1.514908888004e-17       2.578167312858e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2415       1.280966104709e-11       2.936751401836e-13      -5.945004153700e-13       0.000000000000e+00       1.354944489876e-16       1.526025605783e-17       1.890171237442e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2416       1.277689580678e-11       2.925683410204e-13      -5.846958688627e-13       0.000000000000e+00       1.352003644068e-16       1.537171353359e-17       1.194006315192e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2417       1.274366788979e-11       2.915247243917e-13      -5.749624731126e-13       0.000000000000e+00       1.349069622968e-16       1.548345142053e-17       4.906870077068e-20       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2418       1.270998628056e-11       2.905436750669e-13      -5.653024575858e-13       0.000000000000e+00       1.346142412546e-16       1.559545545119e-17      -2.185765725272e-20       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2419       1.267585999582e-11       2.896245753826e-13      -5.557180586177e-13       0.000000000000e+00       1.343221998656e-16       1.570771130991e-17      -9.325702700132e-20       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2420       1.264129808466e-11       2.887668052391e-13      -5.462115194198e-13       0.000000000000e+00       1.340308367042e-16       1.582020463272e-17      -1.650075882052e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2421       1.260630962854e-11       2.879697420983e-13      -5.367850900867e-13       0.000000000000e+00       1.337401503332e-16       1.593292100735e-17      -2.369871154552e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2422       1.257090374133e-11       2.872327609810e-13      -5.274410276029e-13       0.000000000000e+00       1.334501393043e-16       1.604584597315e-17      -3.090729777838e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2423       1.253508956935e-11       2.865552344640e-13      -5.181815958496e-13       0.000000000000e+00       1.331608021575e-16       1.615896502103e-17      -3.811421382458e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2424       1.249887629139e-11       2.859365326775e-13      -5.090090656120e-13       0.000000000000e+00       1.328721374216e-16       1.627226359342e-17      -4.530711534994e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2425       1.246227311875e-11       2.853760233027e-13      -4.999257145858e-13       0.000000000000e+00       1.325841436140e-16       1.638572708424e-17      -5.247361733872e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2426       1.242528929529e-11       2.848730715688e-13      -4.909338273844e-13       0.000000000000e+00       1.322968192407e-16       1.649934083882e-17      -5.960129405168e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2427       1.238793409744e-11       2.844270402507e-13      -4.820356955457e-13       0.000000000000e+00       1.320101627960e-16       1.661309015387e-17      -6.667767898419e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2428       1.235021683426e-11       2.840372896661e-13      -4.732336175390e-13       0.000000000000e+00       1.317241727631e-16       1.672696027740e-17      -7.369026482431e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2429       1.231214684743e-11       2.837031776729e-13      -4.645298987717e-13       0.000000000000e+00       1.314388476135e-16       1.684093640872e-17      -8.062650341088e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2430       1.227373351134e-11       2.834240596664e-13      -4.559268515969e-13       0.000000000000e+00       1.311541858072e-16       1.695500369835e-17      -8.747380569160e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2431       1.223498623310e-11       2.831992885772e-13      -4.474267953194e-13       0.000000000000e+00       1.308701857930e-16       1.706914724798e-17      -9.421954168115e-19       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2432       1.219591445256e-11       2.830282148676e-13      -4.390320562034e-13       0.000000000000e+00       1.305868460079e-16       1.718335211042e-17      -1.008510404192e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2433       1.215652764235e-11       2.829101865301e-13      -4.307449674789e-13       0.000000000000e+00       1.303041648774e-16       1.729760328956e-17      -1.073555899287e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2434       1.211683530794e-11       2.828445490837e-13      -4.225678693488e-13       0.000000000000e+00       1.300221408156e-16       1.741188574030e-17      -1.137204371736e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2435       1.207684698763e-11       2.828306455718e-13      -4.145031089958e-13       0.000000000000e+00       1.297407722249e-16       1.752618436852e-17      -1.199327880174e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2436       1.203657225265e-11       2.828678165596e-13      -4.065530405894e-13       0.000000000000e+00       1.294600574963e-16       1.764048403102e-17      -1.259798071808e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2437       1.199602070711e-11       2.829554001312e-13      -3.987200252926e-13       0.000000000000e+00       1.291799950090e-16       1.775476953548e-17      -1.318486182002e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2438       1.195520198810e-11       2.830927318868e-13      -3.910064312691e-13       0.000000000000e+00       1.289005831307e-16       1.786902564037e-17      -1.375263033853e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2439       1.191412576570e-11       2.832791449406e-13      -3.834146336899e-13       0.000000000000e+00       1.286218202176e-16       1.798323705498e-17      -1.429999037777e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2440       1.187280174302e-11       2.835139699177e-13      -3.759470147405e-13       0.000000000000e+00       1.283437046142e-16       1.809738843927e-17      -1.482564191087e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2441       1.183123965620e-11       2.837965349516e-13      -3.686059636275e-13       0.000000000000e+00       1.280662346533e-16       1.821146440390e-17      -1.532828077574e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2442       1.178944927453e-11       2.841261656815e-13      -3.613938765859e-13       0.000000000000e+00       1.277894086560e-16       1.832544951015e-17      -1.580659867089e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2443       1.174744040038e-11       2.845021852495e-13      -3.543131568856e-13       0.000000000000e+00       1.275132249319e-16       1.843932826987e-17      -1.625928315123e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2444       1.170522286930e-11       2.849239142985e-13      -3.473662148387e-13       0.000000000000e+00       1.272376817787e-16       1.855308514542e-17      -1.668501762388e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2445       1.166280655004e-11       2.853906709688e-13      -3.405554678060e-13       0.000000000000e+00       1.269627774828e-16       1.866670454963e-17      -1.708248134397e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2446       1.162020134458e-11       2.859017708960e-13      -3.338833402044e-13       0.000000000000e+00       1.266885103184e-16       1.878017084578e-17      -1.745034941047e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2447       1.157741718817e-11       2.864565272080e-13      -3.273522635134e-13       0.000000000000e+00       1.264148785482e-16       1.889346834748e-17      -1.778729276200e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2448       1.153446404935e-11       2.870542505226e-13      -3.209646762822e-13       0.000000000000e+00       1.261418804232e-16       1.900658131868e-17      -1.809197817261e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2449       1.149135193000e-11       2.876942489448e-13      -3.147230241365e-13       0.000000000000e+00       1.258695141826e-16       1.911949397361e-17      -1.836306824761e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2450       1.144809086536e-11       2.883758280640e-13      -3.086297597856e-13       0.000000000000e+00       1.255977780538e-16       1.923219047670e-17      -1.859922141936e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2451       1.140469092410e-11       2.890982909514e-13      -3.026873430292e-13       0.000000000000e+00       1.253266702524e-16       1.934465494257e-17      -1.879909194312e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2452       1.136116220829e-11       2.898609381575e-13      -2.968982407642e-13       0.000000000000e+00       1.250561889823e-16       1.945687143593e-17      -1.896132989281e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2453       1.131751485350e-11       2.906630677093e-13      -2.912649269918e-13       0.000000000000e+00       1.247863324355e-16       1.956882397160e-17      -1.908458115687e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2454       1.127375902878e-11       2.915039751076e-13      -2.857898828244e-13       0.000000000000e+00       1.245170987921e-16       1.968049651439e-17      -1.916748743400e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2455       1.122990482455e-11       2.923829046269e-13      -2.804751241761e-13       0.000000000000e+00       1.242484862713e-16       1.979186691006e-17      -1.920942748765e-18       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
