# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
 1972       2.815535555470e-11       1.412384973440e-12      -2.583410733717e-12       0.000000000000e+00       3.698933166197e-16       1.072987581310e-16      -1.507735131946e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1973       2.817999430451e-11       1.405215416643e-12      -2.597977965331e-12       0.000000000000e+00       3.690123039998e-16       1.074048146764e-16      -1.499345084373e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1974       2.820544734454e-11       1.397933574917e-12      -2.612065360940e-12       0.000000000000e+00       3.681336132347e-16       1.075048853598e-16      -1.490767516578e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1975       2.823167709331e-11       1.390542036622e-12      -2.625666489634e-12       0.000000000000e+00       3.672572362127e-16       1.075989805031e-16      -1.482003384705e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1976       2.825864580971e-11       1.383043401540e-12      -2.638774899046e-12       0.000000000000e+00       3.663831647543e-16       1.076871105257e-16      -1.473053650390e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1977       2.828631559274e-11       1.375440280887e-12      -2.651384115324e-12       0.000000000000e+00       3.655113906112e-16       1.077692859450e-16      -1.463919280761e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1978       2.831464838133e-11       1.367735297329e-12      -2.663487643112e-12       0.000000000000e+00       3.646419054671e-16       1.078455173758e-16      -1.454601248452e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1979       2.834360595415e-11       1.359931084998e-12      -2.675078965520e-12       0.000000000000e+00       3.637747009370e-16       1.079158155314e-16      -1.445100531604e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1980       2.837314992936e-11       1.352030289507e-12      -2.686151544098e-12       0.000000000000e+00       3.629097685670e-16       1.079801912227e-16      -1.435418113880e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1981       2.840324176444e-11       1.344035567961e-12      -2.696698818817e-12       0.000000000000e+00       3.620470998350e-16       1.080386553593e-16      -1.425554984468e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1982       2.843384275599e-11       1.335949588978e-12      -2.706714208036e-12       0.000000000000e+00       3.611866861496e-16       1.080912189492e-16      -1.415512138087e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1983       2.846491403949e-11       1.327775032697e-12      -2.716191108484e-12       0.000000000000e+00       3.603285188507e-16       1.081378930988e-16      -1.405290575000e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1984       2.849641658914e-11       1.319514590798e-12      -2.725122895229e-12       0.000000000000e+00       3.594725892089e-16       1.081786890134e-16      -1.394891301018e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1985       2.852831121760e-11       1.311170966516e-12      -2.733502921656e-12       0.000000000000e+00       3.586188884259e-16       1.082136179971e-16      -1.384315327508e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1986       2.856055857584e-11       1.302746874653e-12      -2.741324519443e-12       0.000000000000e+00       3.577674076341e-16       1.082426914530e-16      -1.373563671401e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1987       2.859312043920e-11       1.294245080183e-12      -2.748582475594e-12       0.000000000000e+00       3.569181387196e-16       1.082659215665e-16      -1.362637768765e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1988       2.862596357652e-11       1.285668514337e-12      -2.755277475505e-12       0.000000000000e+00       3.560710767983e-16       1.082833233594e-16      -1.351540718844e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1989       2.865905590908e-11       1.277020159401e-12      -2.761411692582e-12       0.000000000000e+00       3.552262177582e-16       1.082949126514e-16      -1.340276049200e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1990       2.869236522677e-11       1.268303010224e-12      -2.766987314161e-12       0.000000000000e+00       3.543835574373e-16       1.083007053781e-16      -1.328847302994e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1991       2.872585918791e-11       1.259520074231e-12      -2.772006541537e-12       0.000000000000e+00       3.535430916239e-16       1.083007175916e-16      -1.317258039012e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1992       2.875950531908e-11       1.250674371443e-12      -2.776471589975e-12       0.000000000000e+00       3.527048160563e-16       1.082949654603e-16      -1.305511831683e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1993       2.879327101495e-11       1.241768934490e-12      -2.780384688737e-12       0.000000000000e+00       3.518687264228e-16       1.082834652693e-16      -1.293612271098e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1994       2.882712353812e-11       1.232806808628e-12      -2.783748081096e-12       0.000000000000e+00       3.510348183618e-16       1.082662334206e-16      -1.281562963030e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1995       2.886103001896e-11       1.223791051755e-12      -2.786564024360e-12       0.000000000000e+00       3.502030874613e-16       1.082432864331e-16      -1.269367528958e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1996       2.889495745542e-11       1.214724734427e-12      -2.788834789888e-12       0.000000000000e+00       3.493735292591e-16       1.082146409429e-16      -1.257029606082e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1997       2.892887271290e-11       1.205610939874e-12      -2.790562663114e-12       0.000000000000e+00       3.485461392428e-16       1.081803137033e-16      -1.244552847347e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1998       2.896274252406e-11       1.196452764016e-12      -2.791749943561e-12       0.000000000000e+00       3.477209128496e-16       1.081403215852e-16      -1.231940921460e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1999       2.899653348863e-11       1.187253315478e-12      -2.792398944867e-12       0.000000000000e+00       3.468978454660e-16       1.080946815771e-16      -1.219197512914e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2000       2.903021207332e-11       1.178015715608e-12      -2.792511994800e-12       0.000000000000e+00       3.460769324283e-16       1.080434107854e-16      -1.206326322003e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2001       2.906374461157e-11       1.168743098492e-12      -2.792091435279e-12       0.000000000000e+00       3.452581690219e-16       1.079865264344e-16      -1.193331064850e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2002       2.909709730343e-11       1.159438610968e-12      -2.791139622395e-12       0.000000000000e+00       3.444415504815e-16       1.079240458666e-16      -1.180215473417e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2003       2.913023621539e-11       1.150105412647e-12      -2.789658926428e-12       0.000000000000e+00       3.436270719910e-16       1.078559865428e-16      -1.166983295534e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2004       2.916312728021e-11       1.140746675923e-12      -2.787651731871e-12       0.000000000000e+00       3.428147286837e-16       1.077823660422e-16      -1.153638294915e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2005       2.919573629673e-11       1.131365585993e-12      -2.785120437446e-12       0.000000000000e+00       3.420045156416e-16       1.077032020629e-16      -1.140184251178e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2006       2.922802892976e-11       1.121965340873e-12      -2.782067456122e-12       0.000000000000e+00       3.411964278958e-16       1.076185124216e-16      -1.126624959866e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2007       2.925997070984e-11       1.112549151410e-12      -2.778495215142e-12       0.000000000000e+00       3.403904604264e-16       1.075283150541e-16      -1.112964232469e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2008       2.929152703315e-11       1.103120241304e-12      -2.774406156035e-12       0.000000000000e+00       3.395866081620e-16       1.074326280153e-16      -1.099205896439e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2009       2.932266316129e-11       1.093681847119e-12      -2.769802734639e-12       0.000000000000e+00       3.387848659802e-16       1.073314694795e-16      -1.085353795217e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2010       2.935334422113e-11       1.084237218302e-12      -2.764687421123e-12       0.000000000000e+00       3.379852287073e-16       1.072248577404e-16      -1.071411788248e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2011       2.938353520466e-11       1.074789617196e-12      -2.759062700000e-12       0.000000000000e+00       3.371876911178e-16       1.071128112115e-16      -1.057383751003e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2012       2.941320096878e-11       1.065342319059e-12      -2.752931070156e-12       0.000000000000e+00       3.363922479351e-16       1.069953484260e-16      -1.043273574997e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2013       2.944230623519e-11       1.055898612080e-12      -2.746295044860e-12       0.000000000000e+00       3.355988938309e-16       1.068724880371e-16      -1.029085167815e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2014       2.947081559019e-11       1.046461797391e-12      -2.739157151791e-12       0.000000000000e+00       3.348076234250e-16       1.067442488184e-16      -1.014822453126e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 2015       2.949869348453e-11       1.037035189089e-12      -2.731519933054e-12       0.000000000000e+00       3.340184312856e-16       1.066106496635e-16      -1.000489370704e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
