# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       2.328889542710e-02      -1.518323838461e+02      -2.795495170311e+02      -2.008863896935e+01      -3.533538802564e+00       3.497117616763e+01      -2.565322390049e+01      -4.032681707138e+01      -5.843317402743e+00      -2.390343004739e+02       7.230882800780e-02       2.608728732616e-01       1.390188508039e-01       4.430813094441e+03       1.302992953346e+04 
       2.342291368497e-02      -1.529740835699e+02      -2.815508994621e+02      -2.005704876807e+01      -3.565788578908e+00       3.534510276511e+01      -2.572646653124e+01      -4.087795119333e+01      -6.019526173755e+00      -2.408491053639e+02       7.304968687544e-02       2.623702164005e-01       1.401982593636e-01       4.420233118798e+03       1.299881643207e+04 
       2.355704310234e-02      -1.541097647204e+02      -2.835384593840e+02      -2.002038259406e+01      -3.598008760490e+00       3.572046323575e+01      -2.579785502543e+01      -4.143202313368e+01      -6.198054979324e+00      -2.426558927327e+02       7.379407479459e-02       2.638595894279e-01       1.413736390321e-01       4.409528685426e+03       1.296733733117e+04 
       2.369128599624e-02      -1.552393315811e+02      -2.855119985248e+02      -1.997860180309e+01      -3.630197275839e+00       3.609724805697e+01      -2.586739458411e+01      -4.198900962368e+01      -6.378894394793e+00      -2.444545512254e+02       7.454200258183e-02       2.653409923437e-01       1.425449471121e-01       4.398702009890e+03       1.293549874616e+04 
       2.382564473976e-02      -1.563626879908e+02      -2.874713174286e+02      -1.993166719646e+01      -3.662352050849e+00       3.647544785820e+01      -2.593509037648e+01      -4.254888759100e+01      -6.562035093424e+00      -2.462449690424e+02       7.529346966787e-02       2.668144251481e-01       1.437121511540e-01       4.387755308924e+03       1.290330719594e+04 
       2.396012176342e-02      -1.574797372136e+02      -2.894162152833e+02      -1.987953909667e+01      -3.694471007743e+00       3.685505338784e+01      -2.600094750569e+01      -4.311163419046e+01      -6.747467910727e+00      -2.480270337749e+02       7.604849882446e-02       2.682798986576e-01       1.448752283860e-01       4.376690800420e+03       1.287076920278e+04 
       2.409471955666e-02      -1.585903819257e+02      -2.913464899189e+02      -1.982217724156e+01      -3.726552064789e+00       3.723605555884e+01      -2.606497099974e+01      -4.367722678408e+01      -6.935183823967e+00      -2.498006324620e+02       7.680708948230e-02       2.697374345053e-01       1.460341252945e-01       4.365510703557e+03       1.283789129277e+04 
       2.422944066933e-02      -1.596945242291e+02      -2.932619376901e+02      -1.975954082529e+01      -3.758593136019e+00       3.761844543498e+01      -2.612716580977e+01      -4.424564296049e+01      -7.125173973226e+00      -2.515656514886e+02       7.756925245796e-02       2.711870224440e-01       1.471888202464e-01       4.354217238992e+03       1.280467999624e+04 
       2.436428771324e-02      -1.607920655633e+02      -2.951623534524e+02      -1.969158847617e+01      -3.790592130920e+00       3.800221422067e+01      -2.618753682147e+01      -4.481686054854e+01      -7.317429628955e+00      -2.533219765890e+02       7.833499913734e-02       2.726286721516e-01       1.483392802227e-01       4.342812628965e+03       1.277114184831e+04 
       2.449926336379e-02      -1.618829067384e+02      -2.970475305102e+02      -1.961827818373e+01      -3.822546954122e+00       3.838735329569e+01      -2.624608884650e+01      -4.539085759400e+01      -7.511942223283e+00      -2.550694928465e+02       7.910435001499e-02       2.740624069692e-01       1.494854511403e-01       4.331299097519e+03       1.273728338933e+04 
       2.463437036160e-02      -1.629669478691e+02      -2.989172605172e+02      -1.953956733918e+01      -3.854455505065e+00       3.877385419006e+01      -2.630282664018e+01      -4.596761236976e+01      -7.708703375071e+00      -2.568080845934e+02       7.987731761538e-02       2.754882143723e-01       1.506273221828e-01       4.319678870676e+03       1.270311116547e+04 
       2.476961151422e-02      -1.640440911232e+02      -3.007713390367e+02      -1.945541383358e+01      -3.886315731398e+00       3.916170863026e+01      -2.635775498058e+01      -4.654710348633e+01      -7.907704658201e+00      -2.585376393234e+02       8.065391104720e-02       2.769061177020e-01       1.517648392673e-01       4.307954189280e+03       1.266863176650e+04 
       2.490498969791e-02      -1.651142707424e+02      -3.026096264170e+02      -1.936578835970e+01      -3.918126216623e+00       3.955090893991e+01      -2.641088016523e+01      -4.712931075940e+01      -8.108935767889e+00      -2.602580901595e+02       8.143414283493e-02       2.783161260670e-01       1.528980018244e-01       4.296127447893e+03       1.263385223428e+04 
       2.504050785947e-02      -1.661774420530e+02      -3.044320253829e+02      -1.927066989522e+01      -3.949885964349e+00       3.994144792031e+01      -2.646220945832e+01      -4.771421488364e+01      -8.312385195294e+00      -2.619694002511e+02       8.221802265654e-02       2.797182628083e-01       1.540268098541e-01       4.284201144232e+03       1.259877991392e+04 
       2.517616901810e-02      -1.672335602857e+02      -3.062384382801e+02      -1.917003701648e+01      -3.981593986029e+00       4.033331855775e+01      -2.651175005971e+01      -4.830179683670e+01      -8.518041560805e+00      -2.636715329449e+02       8.300557271450e-02       2.811125700536e-01       1.551512531093e-01       4.272177782213e+03       1.256342216886e+04 
       2.531197626734e-02      -1.682825802454e+02      -3.080287662267e+02      -1.906386772371e+01      -4.013249293480e+00       4.072651401104e+01      -2.655950912485e+01      -4.889203788822e+01      -8.725893626564e+00      -2.653644512261e+02       8.379680382538e-02       2.824990597581e-01       1.562713310205e-01       4.260059870585e+03       1.252778637667e+04 
       2.544793277713e-02      -1.693244562407e+02      -3.098029091460e+02      -1.895213941992e+01      -4.044850898734e+00       4.112102762456e+01      -2.660549372265e+01      -4.948491953788e+01      -8.935930349982e+00      -2.670481177460e+02       8.459173762234e-02       2.838777746189e-01       1.573870441570e-01       4.247849923197e+03       1.249187992999e+04 
       2.558404179583e-02      -1.703591420990e+02      -3.115607655939e+02      -1.883482891095e+01      -4.076397813896e+00       4.151685294992e+01      -2.664971084519e+01      -5.008042359844e+01      -9.148140818837e+00      -2.687224947412e+02       8.539038492197e-02       2.852487254525e-01       1.584983925190e-01       4.235550459336e+03       1.245571023744e+04 
       2.572030665240e-02      -1.713865911290e+02      -3.133022328346e+02      -1.871191235194e+01      -4.107889050980e+00       4.191398369927e+01      -2.669216740995e+01      -5.067853217645e+01      -9.362514305360e+00      -2.703875440592e+02       8.619275654084e-02       2.866119452779e-01       1.596053749677e-01       4.223164004118e+03       1.241928472472e+04 
       2.585673075862e-02      -1.724067560851e+02      -3.150272066987e+02      -1.858336526668e+01      -4.139323621747e+00       4.231241381419e+01      -2.673287027977e+01      -5.127922762777e+01      -9.579040266802e+00      -2.720432271340e+02       8.699888549799e-02       2.879674773615e-01       1.607080040277e-01       4.210693088811e+03       1.238261083572e+04 
       2.599331761136e-02      -1.734195891775e+02      -3.167355815611e+02      -1.844916246334e+01      -4.170700537525e+00       4.271213744292e+01      -2.677182619736e+01      -5.188249265728e+01      -9.797708311274e+00      -2.736895049312e+02       8.780878204070e-02       2.893153217033e-01       1.618062569271e-01       4.198140251251e+03       1.234569603356e+04 
       2.613007079499e-02      -1.744250420325e+02      -3.184272502887e+02      -1.830927812048e+01      -4.202018809039e+00       4.311314890673e+01      -2.680904186216e+01      -5.248831022885e+01      -1.001850823305e+01      -2.753263379744e+02       8.862246837143e-02       2.906555215696e-01       1.629001444827e-01       4.185508036240e+03       1.230854780185e+04 
       2.626699398383e-02      -1.754230754703e+02      -3.201021244441e+02      -1.816368997758e+01      -4.233277645057e+00       4.351544300458e+01      -2.684452422356e+01      -5.309666419675e+01      -1.024142959698e+01      -2.769536986209e+02       8.943996555404e-02       2.919881099794e-01       1.639896666943e-01       4.172798967920e+03       1.227117356351e+04 
       2.640409094464e-02      -1.764136852536e+02      -3.217601872045e+02      -1.801239077955e+01      -4.264476972817e+00       4.391901555726e+01      -2.687828144749e+01      -5.370754064231e+01      -1.046646051392e+01      -2.785716034167e+02       9.026129636028e-02       2.933131193824e-01       1.650748571503e-01       4.160015476829e+03       1.223358046614e+04 
       2.654136553932e-02      -1.773968747880e+02      -3.234014373160e+02      -1.785537619407e+01      -4.295616887438e+00       4.432386280689e+01      -2.691032190598e+01      -5.432092646097e+01      -1.069358893137e+01      -2.801800788436e+02       9.108647046814e-02       2.946305924758e-01       1.661557471619e-01       4.147159977991e+03       1.219577561171e+04 
       2.667882172759e-02      -1.783726472507e+02      -3.250258726236e+02      -1.769264129050e+01      -4.326697491262e+00       4.472998121529e+01      -2.694065390504e+01      -5.493680888347e+01      -1.092280297102e+01      -2.817791513835e+02       9.191551064937e-02       2.959405844809e-01       1.672323589314e-01       4.134234893970e+03       1.215776612441e+04 
       2.681646356983e-02      -1.793410055268e+02      -3.266334900378e+02      -1.752418050739e+01      -4.357718893970e+00       4.513736750333e+01      -2.696928565331e+01      -5.555517551172e+01      -1.115409093785e+01      -2.833688474646e+02       9.274845960100e-02       2.972431272782e-01       1.683047362946e-01       4.121242655375e+03       1.211955915208e+04 
       2.695429522998e-02      -1.803019522397e+02      -3.282242855354e+02      -1.734998764514e+01      -4.388681212691e+00       4.554601865262e+01      -2.699622530649e+01      -5.617601430518e+01      -1.138744132361e+01      -2.849491935039e+02       9.358531789232e-02       2.985382760892e-01       1.693729003153e-01       4.108185701345e+03       1.208116186757e+04 
       2.709232097856e-02      -1.812554896871e+02      -3.297982540936e+02      -1.717005585003e+01      -4.419584572127e+00       4.595593187305e+01      -2.702148091040e+01      -5.679931360185e+01      -1.162284281357e+01      -2.865202158535e+02       9.442612822035e-02       2.998260622251e-01       1.704368840125e-01       4.095066480029e+03       1.204258147034e+04 
       2.723054519580e-02      -1.822016198636e+02      -3.313553896488e+02      -1.698437759713e+01      -4.450429104666e+00       4.636710464550e+01      -2.704506046705e+01      -5.742506213371e+01      -1.186028426667e+01      -2.880819408556e+02       9.527090197096e-02       3.011065409073e-01       1.714967192667e-01       4.081887449168e+03       1.200382518797e+04 
       2.736897237493e-02      -1.831403444363e+02      -3.328956850706e+02      -1.679294463225e+01      -4.481214950512e+00       4.677953471328e+01      -2.706697184918e+01      -5.805324900960e+01      -1.209975478320e+01      -2.896343947423e+02       9.611967216320e-02       3.023797554022e-01       1.725524396662e-01       4.068651076635e+03       1.196490027785e+04 
       2.750760712546e-02      -1.840716647487e+02      -3.344191321122e+02      -1.659574799641e+01      -4.511942257804e+00       4.719322011006e+01      -2.708722287435e+01      -5.868386376477e+01      -1.234124361262e+01      -2.911776037584e+02       9.697247010822e-02       3.036457381595e-01       1.736040884772e-01       4.055359841002e+03       1.192581402891e+04 
       2.764645417674e-02      -1.849955817623e+02      -3.359257214065e+02      -1.639277799228e+01      -4.542611182748e+00       4.760815914276e+01      -2.710582126388e+01      -5.931689633353e+01      -1.258474025488e+01      -2.927115940170e+02       9.782931857775e-02       3.049045438315e-01       1.746516867638e-01       4.042016232232e+03       1.188657376345e+04 
       2.778551838153e-02      -1.859120940287e+02      -3.374154384626e+02      -1.618402326016e+01      -4.573221842851e+00       4.802435061813e+01      -2.712277475902e+01      -5.995233763963e+01      -1.283023427654e+01      -2.942363887874e+02       9.869025002154e-02       3.061562259316e-01       1.756952669756e-01       4.028622573478e+03       1.184718631333e+04 
       2.792480471975e-02      -1.868211897643e+02      -3.388882489635e+02      -1.596946753419e+01      -4.603774138038e+00       4.844179480773e+01      -2.713809169880e+01      -6.059018176755e+01      -1.307771478700e+01      -2.957519976337e+02       9.955529632005e-02       3.074008282955e-01       1.767348951506e-01       4.015180339331e+03       1.180765601493e+04 
