# Monopole moment of PT power spectra P_vv, P_vd, P_dd, P_CTR, Id2d2, Ib1b2, Ib2, Ib1bG2, IbG2(k), Id2G2, IG2G2, IFG2b1, IFG2, Ptree_vv, Ptree_vd, Ptree_dd at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Id2d2 (Mpc/h)^3        7:Ib1b2 (Mpc/h)^3        8:Ib2 (Mpc/h)^3          9:Ib1bG2 (Mpc/h)^3      10:IbG2 (Mpc/h)^3        11:Id2G2 (Mpc/h)^3       12:IG2G2 (Mpc/h)^3       13:IFG2b1 (Mpc/h)^3      14:IFG2 (Mpc/h)^3        15:PTree_vv (Mpc/h)^3    16:PTree_vd (Mpc/h)^3    17:PTree_dd (Mpc/h)^3 
       2.436428771324e-02      -5.361830608133e+01      -1.327200265988e+02      -6.354222581449e+01      -7.166055493161e+00      -4.004081830264e+01       3.895110745386e+01      -1.453099079457e+01      -6.776352520460e+01      -9.367570464962e-01      -1.806145088256e+02       6.802575248331e+01      -4.781816725877e+02      -1.267000909384e+02       1.519984420135e+03       6.385570924151e+03       1.207182255900e+04 
       2.449926336379e-02      -5.398310894435e+01      -1.335847533710e+02      -6.379267127930e+01      -7.226465589639e+00      -4.044835023024e+01       3.946447888810e+01      -1.458044053099e+01      -6.868996927750e+01      -9.963981593670e-01      -1.820298155983e+02       6.879672869555e+01      -4.814840690302e+02      -1.275746013993e+02       1.515954684134e+03       6.368641694667e+03       1.203981811384e+04 
       2.463437036160e-02      -5.434567793427e+01      -1.344429568956e+02      -6.403638074916e+01      -7.286788209132e+00      -4.085801064158e+01       3.998083183118e+01      -1.462910907295e+01      -6.962163666944e+01      -1.056947189197e+00      -1.834460805577e+02       6.957010837405e+01      -4.847696623475e+02      -1.284446538478e+02       1.511887604735e+03       6.351555582734e+03       1.200751708486e+04 
       2.476961151422e-02      -5.470598084672e+01      -1.352945487931e+02      -6.427328740436e+01      -7.347019471700e+00      -4.126980882299e+01       4.050015193006e+01      -1.467699821145e+01      -7.055849240925e+01      -1.118401378327e+00      -1.848632856885e+02       7.034586412438e+01      -4.880382381827e+02      -1.293101917394e+02       1.507783966243e+03       6.334315883251e+03       1.197492570101e+04 
       2.490498969791e-02      -5.506399609578e+01      -1.361394689711e+02      -6.450334494709e+01      -7.407156699477e+00      -4.168375441601e+01       4.102242483171e+01      -1.472411048724e+01      -7.150050214578e+01      -1.180756980236e+00      -1.862814179848e+02       7.112397243871e+01      -4.912896681680e+02      -1.301711813639e+02       1.503644606761e+03       6.316926117138e+03       1.194205061852e+04 
       2.504050785947e-02      -5.541970906827e+01      -1.369776758383e+02      -6.472652042493e+01      -7.467198008800e+00      -4.209985751025e+01       4.154763624743e+01      -1.477044891985e+01      -7.244763206865e+01      -1.244009662598e+00      -1.877004679010e+02       7.190441251449e+01      -4.945238804519e+02      -1.310276039960e+02       1.499470400476e+03       6.299389956957e+03       1.190889878032e+04 
       2.517616901810e-02      -5.577310512650e+01      -1.378091276728e+02      -6.494278049263e+01      -7.527141530839e+00      -4.251812849758e+01       4.207577219310e+01      -1.481601652712e+01      -7.339984883720e+01      -1.308155114723e+00      -1.891204264697e+02       7.268716389469e+01      -4.977408035959e+02      -1.318794409881e+02       1.495262223776e+03       6.281711084424e+03       1.187547714665e+04 
       2.531197626734e-02      -5.612416950527e+01      -1.386337822655e+02      -6.515209114516e+01      -7.586985397446e+00      -4.293857815133e+01       4.260681899882e+01      -1.486081628473e+01      -7.435711957470e+01      -1.373189091387e+00      -1.905412851349e+02       7.347220639617e+01      -5.009403654774e+02      -1.327266735500e+02       1.491020954709e+03       6.263893188339e+03       1.184179269110e+04 
       2.544793277713e-02      -5.647288727486e+01      -1.394515968845e+02      -6.535441772333e+01      -7.646727740886e+00      -4.336121763420e+01       4.314076328848e+01      -1.490485116783e+01      -7.531941191625e+01      -1.439107421944e+00      -1.919630358731e+02       7.425952013691e+01      -5.041224932569e+02      -1.335692826861e+02       1.486747473114e+03       6.245939964997e+03       1.180785240148e+04 
       2.558404179583e-02      -5.681924333247e+01      -1.402625282887e+02      -6.554972488654e+01      -7.706366693557e+00      -4.378605846869e+01       4.367759200078e+01      -1.494812410826e+01      -7.628669396489e+01      -1.505905970476e+00      -1.933856711491e+02       7.504908558558e+01      -5.072871133987e+02      -1.344072492368e+02       1.482442660765e+03       6.227855118719e+03       1.177366328074e+04 
       2.572030665240e-02      -5.716322244437e+01      -1.410665326817e+02      -6.573797654270e+01      -7.765900387686e+00      -4.421311258892e+01       4.421729237897e+01      -1.499063802651e+01      -7.725893434285e+01      -1.573580675643e+00      -1.948091839167e+02       7.584088346816e+01      -5.104341515440e+02      -1.352405537937e+02       1.478107401435e+03       6.209642362365e+03       1.173923234800e+04 
       2.585673075862e-02      -5.750480916107e+01      -1.418635656933e+02      -6.591913587332e+01      -7.825326955023e+00      -4.464239233090e+01       4.475985202327e+01      -1.503239582257e+01      -7.823610219443e+01      -1.642127574020e+00      -1.962335676724e+02       7.663489487160e+01      -5.135635325608e+02      -1.360691767641e+02       1.473742581088e+03       6.191305417860e+03       1.170456663950e+04 
       2.599331761136e-02      -5.784398787937e+01      -1.426535823670e+02      -6.609316527712e+01      -7.884644526503e+00      -4.507391044453e+01       4.530525886125e+01      -1.507340034061e+01      -7.921816718594e+01      -1.711542713003e+00      -1.976588164128e+02       7.743110118511e+01      -5.166751804502e+02      -1.368930983365e+02       1.469349087940e+03       6.172848016783e+03       1.166967320970e+04 
       2.613007079499e-02      -5.818074279055e+01      -1.434365371041e+02      -6.626002639452e+01      -7.943851231911e+00      -4.550768012264e+01       4.585350115577e+01      -1.511365442597e+01      -8.020509951373e+01      -1.781822249290e+00      -1.990849246979e+02       7.822948415770e+01      -5.197690183205e+02      -1.377122984410e+02       1.464927812682e+03       6.154273900931e+03       1.163455913245e+04 
       2.626699398383e-02      -5.851506115895e+01      -1.442123924831e+02      -6.641968669437e+01      -8.002945575437e+00      -4.594371500549e+01       4.640456763710e+01      -1.515316107599e+01      -8.119687044042e+01      -1.852962153989e+00      -2.005118890982e+02       7.903002719844e+01      -5.228449921314e+02      -1.385267630326e+02       1.460479638767e+03       6.135586781754e+03       1.159923142415e+04 
       2.640409094464e-02      -5.884694175887e+01      -1.449811422008e+02      -6.657213704692e+01      -8.061927419528e+00      -4.638202925369e+01       4.695844779607e+01      -1.519192389428e+01      -8.219345356273e+01      -1.924957606891e+00      -2.019397120691e+02       7.983271889699e+01      -5.259031328896e+02      -1.393365003388e+02       1.456005416895e+03       6.116790233068e+03       1.156369684109e+04 
       2.654136553932e-02      -5.917638591507e+01      -1.457427867304e+02      -6.671737310958e+01      -8.120796944003e+00      -4.682263751575e+01       4.751513158921e+01      -1.522994665015e+01      -8.319482348562e+01      -1.997803655709e+00      -2.033683979002e+02       8.063754938407e+01      -5.289434908466e+02      -1.401415236462e+02       1.451505992294e+03       6.097887805851e+03       1.152796209631e+04 
       2.667882172759e-02      -5.950339487714e+01      -1.464973262386e+02      -6.685538993291e+01      -8.179554342340e+00      -4.726555492974e+01       4.807460935503e+01      -1.526723304572e+01      -8.420095542431e+01      -2.071495392564e+00      -2.047979515125e+02       8.144450913824e+01      -5.319661161675e+02      -1.409418462223e+02       1.446982212886e+03       6.078883062213e+03       1.149203392391e+04 
       2.681646356983e-02      -5.982796981839e+01      -1.472447604819e+02      -6.698618193501e+01      -8.238199821885e+00      -4.771079711140e+01       4.863687182087e+01      -1.530378679504e+01      -8.521182520034e+01      -2.146028007494e+00      -2.062283784999e+02       8.225358913790e+01      -5.349710589847e+02      -1.417374813213e+02       1.442434929385e+03       6.059779576042e+03       1.145591908029e+04 
       2.695429522998e-02      -6.015011180398e+01      -1.479850889010e+02      -6.710974286444e+01      -8.296733604073e+00      -4.815838020874e+01       4.920191011772e+01      -1.533961155641e+01      -8.622740928821e+01      -2.221396744617e+00      -2.076596851621e+02       8.306478073037e+01      -5.379583693558e+02      -1.425284421759e+02       1.437864995464e+03       6.040580933791e+03       1.141962434559e+04 
       2.709232097856e-02      -6.046982180169e+01      -1.487183105232e+02      -6.722606577127e+01      -8.355155924647e+00      -4.860832090149e+01       4.976971577676e+01      -1.537471100120e+01      -8.724768480231e+01      -2.297596913525e+00      -2.090918784491e+02       8.387807576164e+01      -5.409280972960e+02      -1.433147420206e+02       1.433273268009e+03       6.021290735171e+03       1.138315652500e+04 
       2.723054519580e-02      -6.078710071217e+01      -1.494444239860e+02      -6.733514302412e+01      -8.413467033889e+00      -4.906063642275e+01       5.034028076411e+01      -1.540908875466e+01      -8.827262950888e+01      -2.374623887567e+00      -2.105249660624e+02       8.469346650356e+01      -5.438802927101e+02      -1.440963940343e+02       1.428660607212e+03       6.001912593987e+03       1.134652245035e+04 
       2.736897237493e-02      -6.110194929712e+01      -1.501634275139e+02      -6.743696622990e+01      -8.471667196850e+00      -4.951534453903e+01       5.091359745864e+01      -1.544274841247e+01      -8.930222184650e+01      -2.452473128334e+00      -2.119589564188e+02       8.551094571357e+01      -5.468150054194e+02      -1.448734113850e+02       1.424027876824e+03       5.982450138932e+03       1.130972898163e+04 
       2.750760712546e-02      -6.141436823058e+01      -1.508753188855e+02      -6.753152626852e+01      -8.529756693585e+00      -4.997246362371e+01       5.148965868498e+01      -1.547569354637e+01      -9.033644097161e+01      -2.531140173702e+00      -2.133938586949e+02       8.633050659658e+01      -5.497322851460e+02      -1.456458072193e+02       1.419375944353e+03       5.962907014450e+03       1.127278300865e+04 
       2.764645417674e-02      -6.172435808868e+01      -1.515800954672e+02      -6.761881322744e+01      -8.587735819396e+00      -5.043201263656e+01       5.206845773343e+01      -1.550792771786e+01      -9.137526672438e+01      -2.610620604244e+00      -2.148296828078e+02       8.715214286645e+01      -5.526321814833e+02      -1.464135946628e+02       1.414705681285e+03       5.943286881724e+03       1.123569145274e+04 
       2.778551838153e-02      -6.203191861125e+01      -1.522777524116e+02      -6.769881507577e+01      -8.645604796434e+00      -5.089401117949e+01       5.264998858997e+01      -1.553945452089e+01      -9.241868039897e+01      -2.690910021598e+00      -2.162664405612e+02       8.797584983448e+01      -5.555147384092e+02      -1.471767853302e+02       1.410017900713e+03       5.923593156666e+03       1.119846077168e+04 
       2.792480471975e-02      -6.233704610700e+01      -1.529682761283e+02      -6.777151263913e+01      -8.703363435505e+00      -5.135847950398e+01       5.323424695586e+01      -1.557027789724e+01      -9.346666749375e+01      -2.772003605554e+00      -2.177041496800e+02       8.880162851173e+01      -5.583799732513e+02      -1.479353839206e+02       1.405313118761e+03       5.903828007470e+03       1.116109506441e+04 
       2.806431830242e-02      -6.263973572382e+01      -1.536516499559e+02      -6.783688388643e+01      -8.761011430428e+00      -5.182543854639e+01       5.382122939143e+01      -1.560040188664e+01      -9.451921533055e+01      -2.853896512561e+00      -2.191428302974e+02       8.962948208227e+01      -5.612278949322e+02      -1.486893929388e+02       1.400591762342e+03       5.883993227671e+03       1.112359772156e+04 
       2.820406437562e-02      -6.293998243487e+01      -1.543278565919e+02      -6.789490582106e+01      -8.818548484748e+00      -5.229490992848e+01       5.441093297678e+01      -1.562983050658e+01      -9.557631207661e+01      -2.936583932657e+00      -2.205825035039e+02       9.045941434727e+01      -5.640585117977e+02      -1.494388147269e+02       1.395854258723e+03       5.864090612252e+03       1.108597213652e+04 
       2.834404832474e-02      -6.323778101744e+01      -1.549968780380e+02      -6.794555443588e+01      -8.875974311747e+00      -5.276691595404e+01       5.500335533509e+01      -1.565856773074e+01      -9.663794673830e+01      -3.020061153798e+00      -2.220231913016e+02       9.129142971817e+01      -5.668718315880e+02      -1.501836514641e+02       1.391101035605e+03       5.844121958016e+03       1.104822170613e+04 
       2.848427567880e-02      -6.353312603306e+01      -1.556586956134e+02      -6.798880462621e+01      -8.933288634426e+00      -5.324147966638e+01       5.559849462244e+01      -1.568661751171e+01      -9.770410918845e+01      -3.104323539087e+00      -2.234649167127e+02       9.212553326626e+01      -5.696678614106e+02      -1.509239051560e+02       1.386332521219e+03       5.824089063952e+03       1.101034983136e+04 
       2.862475211498e-02      -6.382601184687e+01      -1.563132898865e+02      -6.802463022557e+01      -8.990491185479e+00      -5.371862482495e+01       5.619634953685e+01      -1.571398381349e+01      -9.877479018059e+01      -3.189366539299e+00      -2.249077037063e+02       9.296173073913e+01      -5.724466076815e+02      -1.516595776671e+02       1.381549144388e+03       5.803993731662e+03       1.097235991807e+04 
